sid;transport_mode;Y_pred
2855000;5;0
2864960;4;0
2852409;5;1
2863333;5;1
2854050;3;0
2874483;2;1
2872569;4;0
2859501;4;0
2859501;2;1
2855346;3;0
2876536;4;0
2846899;6;0
2878898;4;0
2851458;4;0
2844424;1;1
2837103;4;0
2850405;6;0
2837177;2;1
2839722;9;0
2846250;2;1
2878516;4;0
2864256;3;0
2863542;4;0
2838257;4;0
2877095;3;0
2875911;2;1
2835037;1;0
2863248;3;0
2855076;2;1
2846000;3;0
2877571;3;0
2865755;2;1
2836681;3;0
2838256;3;0
2844516;2;1
2870491;6;0
2855374;2;1
2835386;9;0
2855821;1;0
2874507;7;1
2844150;10;0
2858391;4;0
2859116;3;0
2849175;2;1
2848454;1;1
2881967;6;0
2848455;6;0
2848455;3;0
2844774;3;0
2861267;4;0
2882830;2;1
2840121;7;0
2873812;2;1
2879763;1;0
2882652;6;0
2851972;2;1
2881739;3;0
2873047;1;0
2877696;4;0
2877696;1;0
2869594;3;0
2864052;5;1
2855843;3;0
2859271;7;0
2877930;3;0
2874328;9;0
2877930;4;0
2864532;3;0
2865005;6;0
2845741;3;0
2836349;3;0
2869252;3;0
2836352;7;0
2847040;7;0
2880673;1;0
2875047;3;0
2837606;7;1
2878625;10;0
2878625;7;0
2844349;6;0
2870863;1;0
2879264;4;0
2879264;2;1
2882562;4;0
2882562;1;0
2843375;6;0
2843375;1;0
2877375;4;0
2103488;1;0
2103488;2;1
2103488;4;0
2097955;2;1
2122502;5;1
2122501;3;0
2092445;1;0
2093128;3;0
2089788;4;0
2089788;2;0
2098588;1;0
2103383;4;0
2102707;1;0
2089787;3;0
2089787;10;0
2089787;9;0
2092284;4;0
2119348;10;0
2110307;10;0
2110304;1;0
2092709;1;0
2103759;3;0
2100392;2;1
2100392;9;0
2117425;4;0
2117425;10;0
2111216;7;1
2087090;4;0
2103813;7;0
2118895;3;0
2118895;4;0
2084648;4;0
2114760;1;0
2093879;7;0
2093879;8;0
2084197;4;0
2086453;9;0
2122385;9;0
2112965;3;0
2112965;4;0
2119244;2;1
2119242;4;0
2081902;6;0
2111107;2;1
2123064;6;0
2115195;10;0
2103429;2;1
2086212;4;0
2106619;7;0
2102992;10;0
2106619;3;0
2105922;4;0
2084012;3;0
2105484;4;0
2095282;3;0
2094212;3;0
2081529;1;0
2119565;1;0
2116001;9;0
2114463;3;0
2119602;9;0
2112488;4;0
2107834;1;0
2102327;4;0
2102327;10;0
2102994;2;1
2102327;2;1
2088158;4;0
2082135;4;0
2113536;4;0
2099052;9;0
2103225;7;0
2114540;1;0
2087369;2;1
2085640;3;0
2087370;6;0
2120058;6;0
2095378;1;0
2112004;4;0
2096314;2;0
2112235;8;0
2119527;10;0
2099669;6;0
2119094;2;1
2102409;4;0
2107930;9;1
2119094;3;0
2081383;9;0
2090973;3;0
2105075;3;0
2095323;7;0
2103815;4;0
2108589;3;0
2085911;4;0
2098751;4;0
2120297;4;0
2088570;4;0
2122266;10;0
2096922;3;0
2110892;3;0
2086781;5;0
2122777;4;0
2123380;5;1
2122776;4;0
2113313;1;0
2113313;1;0
2113313;3;0
2086781;1;0
2085116;10;0
2085116;1;0
2095599;2;1
2106665;3;0
2121083;6;0
2088215;3;0
2118644;2;1
2118703;2;0
2108976;7;1
2118703;9;0
2095599;3;0
2103795;6;0
2085461;3;0
2122965;2;0
2092390;3;0
2108967;10;0
2085450;3;0
2089685;2;1
2087389;1;0
2089153;6;0
2103843;5;0
2089153;1;0
2112862;1;0
2114755;1;1
2111252;9;0
2118490;4;0
2114790;2;1
2082275;2;1
2101857;7;0
2091862;7;0
2112232;3;0
2106523;2;1
2093564;4;0
2103986;1;0
2103986;7;0
2088491;4;0
2096571;7;0
2116018;7;0
2107279;3;0
2107279;4;0
2093252;3;0
2086409;1;0
2099636;4;0
2085441;4;0
2092527;7;0
2108622;3;0
2098390;2;1
2087477;1;0
2103978;3;0
2108404;3;0
2108518;7;0
2087477;2;1
2100227;10;0
2118862;2;0
2094988;6;0
2123606;7;0
2108426;1;0
2103838;3;0
2091648;3;0
2090838;6;0
2094992;9;1
2097687;1;0
2122673;3;0
2101220;6;0
2095775;7;0
2086770;4;0
2113848;4;0
2084289;3;0
2087822;10;0
2091799;2;1
2095062;4;0
2122572;9;1
2095062;3;0
2102179;1;1
2106739;6;0
2089797;4;0
2089797;7;0
2115430;1;0
2120848;9;1
2091472;7;0
2088495;2;1
2122565;4;0
2094989;5;1
2122565;6;0
2112516;6;0
2104011;4;0
2104012;2;0
2104011;9;1
2122565;5;1
2115279;7;0
2121319;1;0
2083565;1;0
2104941;3;0
2118930;4;0
2118930;2;1
2115282;3;0
2105182;8;0
2122566;5;0
2112258;4;0
2098796;2;0
2085234;2;0
2084147;3;0
2088950;9;1
2119865;9;1
2085685;2;1
2087139;2;1
2093608;3;0
2121684;11;0
2093608;4;0
2108125;10;0
2095337;4;0
2123176;2;1
2123176;8;0
2093383;1;0
2104845;2;0
2108798;6;0
2108350;3;0
2122620;5;0
2081478;4;0
2108350;5;0
2123066;3;0
2108347;5;1
2092203;4;0
2092979;7;0
2102683;2;1
2098298;3;0
2109115;3;0
2101005;6;0
2082708;2;1
2104233;7;0
2110093;4;0
2091368;5;1
2118081;4;0
2117974;1;0
2120571;6;0
2089382;6;0
2120882;4;0
2115592;7;0
2102851;6;0
2093813;1;0
2100952;7;0
2115592;9;1
2112083;3;0
2097774;7;0
2097774;3;0
2110117;1;0
2112118;2;1
2088229;4;0
2098955;4;0
2098955;2;1
2114339;2;1
2085767;6;0
2085767;3;0
2095617;10;0
2109234;1;0
2112743;2;1
2101048;3;0
2102418;4;0
2103467;1;0
2119886;4;0
2090590;3;0
2090998;10;0
2122940;9;0
2087804;2;1
2115962;3;0
2087677;7;1
2096451;4;0
2094096;3;0
2116935;4;0
2120011;4;0
2090133;7;1
2116532;1;0
2116532;4;0
2104271;2;1
2100191;3;0
2120739;9;0
2113749;2;1
2090694;2;1
2088797;4;0
2090694;3;0
2094105;4;0
2107211;5;1
2087983;4;0
2105654;2;1
2121248;4;0
2113396;10;0
2101283;1;1
2120610;1;0
2111676;7;0
2120610;9;0
2099760;10;0
2111489;4;0
2111493;4;0
2102110;2;1
2117016;9;0
2087643;4;0
2096325;4;0
2091900;3;0
2081200;9;0
2081200;4;0
2110731;4;0
2084268;1;0
2117411;2;1
2110731;2;1
2118707;3;0
2097119;6;0
2097119;1;0
2548876;4;0
2536840;4;0
2535714;1;1
2531014;1;0
2541435;3;0
2549890;3;0
2549890;1;0
2562008;3;0
2567940;2;0
2567941;7;0
2566403;3;0
2567937;1;0
2566485;5;0
2567937;2;1
2560902;3;0
2541589;3;0
2565061;10;0
2565061;2;1
2565812;4;0
2547490;3;0
2552289;4;0
2533468;10;0
2533468;1;0
2569752;4;0
2565916;4;0
2565249;2;1
2561302;4;0
2560901;7;0
2563242;3;0
2563242;5;0
2543543;10;0
2543543;3;0
2552450;9;0
2556035;3;0
2556035;10;0
2561900;7;0
2561900;3;0
2563250;3;0
2542423;9;0
2531363;3;0
2535730;7;0
2531522;2;1
2553176;2;1
2566399;7;0
2543680;10;0
2559199;8;0
2544394;4;0
2548362;4;0
2548362;10;0
2544546;10;0
2566988;3;0
2569720;9;0
2569129;4;0
2553524;3;0
2550509;3;0
2561485;3;0
2561485;1;0
2545067;4;0
2539456;2;1
2551582;3;0
2558685;1;0
2551582;4;0
2546599;4;0
2537198;2;1
2553344;1;0
2547936;3;0
2555405;3;0
2555405;4;0
2555405;7;0
2535716;5;0
2539704;6;0
2570017;2;1
2537438;4;0
2546481;4;0
2540809;6;0
2535458;3;0
2562964;4;0
2559463;4;0
2548600;4;0
2544917;7;0
2538406;3;0
2535728;1;0
2559197;5;0
2537769;4;0
2533128;1;0
2534844;7;1
2568916;3;0
2533155;9;0
2539256;3;0
2562926;6;0
2565789;4;0
2535133;2;1
2549190;4;0
2531430;2;1
2553329;4;0
2558778;1;1
2558778;7;0
2546842;3;0
2558972;4;0
2562173;6;0
2558972;1;0
2535095;10;0
2545030;4;0
2532480;4;0
2540432;3;0
2540432;7;0
2560323;10;0
2540432;10;0
2532484;3;0
2540151;3;0
2533695;1;0
2533695;7;0
2543865;6;0
2565239;4;0
2564357;5;0
2553053;3;0
2544267;4;0
2544267;10;0
2544267;1;0
2542225;4;0
2532625;7;1
2534051;3;0
2546688;4;0
2543951;4;0
2559185;4;0
2539926;7;1
2531325;3;0
2548003;4;0
2548000;1;0
2548001;6;0
2562409;9;0
2535431;4;0
2563564;4;0
2565393;4;0
2549084;6;0
2547998;7;0
2549084;2;1
2560171;6;0
2545470;9;0
2543563;3;0
2545045;5;1
2532918;7;0
2544224;1;0
2561082;4;0
2569970;4;0
2534754;1;0
2534754;9;0
2569238;7;0
2569238;7;0
2538261;2;1
2562169;3;0
2566589;2;1
2570045;7;0
2565051;10;0
2533143;2;1
2542475;2;1
2548239;3;0
2554046;3;0
2540260;4;0
2558627;1;0
2554530;4;0
2546284;4;0
2541793;1;0
2546284;6;0
2546284;3;0
2541454;10;0
2544219;4;0
2562416;1;0
2565852;2;1
2549427;7;0
2532856;4;0
2542374;6;0
2554563;6;0
2539224;6;0
2538704;3;0
2535664;3;0
2555329;3;0
2564477;9;0
2565918;7;0
2565918;1;0
2550271;1;0
2543236;7;0
2553805;7;0
2546682;2;1
2550271;4;0
2542298;3;0
2567360;1;0
2544498;4;0
2559591;2;1
2536783;4;0
2539520;1;0
2562953;3;0
2534015;5;0
2567822;4;0
2567822;3;0
2567542;6;0
2559521;1;0
2562650;9;0
2548237;2;1
2564252;3;0
2564252;9;0
2531605;9;0
2552915;2;1
2546240;6;0
2532689;1;0
2533334;3;0
2543032;1;0
2560744;6;0
2560744;9;0
2561006;4;0
2561006;7;0
2548238;3;0
2537930;4;0
2548377;2;1
2552793;2;0
2550323;4;0
2537930;2;1
2541792;3;0
2552793;11;0
2551189;4;0
2569283;1;0
2538510;3;0
2554010;3;0
2535659;7;0
2562129;2;1
2557722;4;0
2555645;3;0
2554274;7;1
2563231;7;1
2565766;1;0
2541932;7;1
2550322;2;1
2546388;1;0
2550399;5;0
2564290;7;0
2565175;5;1
2546388;5;0
2550399;6;0
2546388;4;0
2555396;2;1
2556316;2;1
2544404;2;1
2555248;3;0
2568222;4;0
2552758;4;0
2555439;3;0
2552758;3;0
2552758;2;1
2559487;9;0
2559487;6;0
2551205;9;0
2549368;10;0
2549368;3;0
2549368;4;0
2537920;1;1
2560135;1;0
2560417;2;1
2532636;7;0
2532636;4;0
2541355;3;0
2541355;4;0
2532548;2;1
2543821;3;0
2554590;3;0
2554590;5;1
2536339;3;0
2546427;1;0
2557270;3;0
2563944;4;0
2548286;4;0
2553961;1;0
2541116;4;0
2541116;1;0
2565161;2;1
2532097;6;0
2551063;4;0
2552326;4;0
2555491;4;0
2536002;7;0
2555492;4;0
2546191;7;0
2532323;6;0
2540590;7;1
2557659;4;0
2547872;1;0
2556658;3;0
2562084;3;0
2557844;4;0
2542437;3;0
2555296;1;0
2535934;1;0
2535934;10;0
2567267;1;0
2556234;1;0
2556234;10;1
2220663;7;0
2191561;4;0
2214748;4;0
2214748;1;0
2187332;10;0
2210649;1;0
2216438;1;0
2216438;7;0
2209808;9;0
2224268;7;0
2224268;4;0
2191322;9;0
2203220;7;0
2217978;4;0
2224682;2;1
2209207;3;0
2202324;3;0
2224925;2;1
2209831;4;0
2197576;4;0
2209021;4;0
2184638;10;0
2213712;3;0
2183478;2;1
2182912;9;0
2195119;6;0
2212905;3;0
2210454;4;0
2201022;3;0
2215787;2;1
2215787;10;0
2195485;10;0
2209830;2;1
2224572;4;0
2195485;1;0
2213047;3;0
2196160;6;0
2192211;3;0
2219130;2;1
2219130;4;0
2196172;5;0
2196172;1;0
2188052;2;1
2188068;4;0
2191597;9;0
2216935;3;0
2184637;6;0
2185791;9;0
2191597;8;0
2214423;4;0
2219558;3;0
2186869;4;0
2221118;10;0
2206255;4;0
2200578;3;0
2200581;4;0
2200581;1;0
2202498;3;0
2202498;2;1
2220127;6;0
2200758;5;0
2184086;3;0
2209801;3;0
2209801;4;0
2184086;5;0
2209801;2;1
2184084;4;0
2220220;9;0
2220220;4;0
2220220;6;0
2218262;3;0
2225955;2;1
2218262;2;1
2199715;7;0
2223056;9;0
2223056;1;0
2199512;6;0
2186613;7;0
2186612;9;0
2202478;3;0
2195989;7;1
2188253;4;0
2223064;9;0
2210138;3;0
2188045;1;0
2190454;3;0
2214663;7;1
2186583;1;0
2213879;4;0
2198201;7;0
2192718;2;1
2187209;4;0
2187209;3;0
2213531;6;0
2203679;2;1
2183611;2;1
2183681;8;0
2217447;4;0
2217447;3;0
2218364;9;0
2195636;4;0
2224508;5;1
2182905;1;1
2195933;5;0
2183212;3;0
2183207;3;0
2211345;3;0
2211346;6;0
2197881;6;0
2214502;2;1
2221274;4;0
2213804;4;0
2225390;9;0
2225389;9;0
2199083;4;0
2199083;2;1
2225390;4;0
2213804;2;1
2205970;1;0
2208023;2;1
2213486;4;0
2213486;3;0
2213484;3;0
2203073;4;0
2203073;7;1
2216398;7;0
2200568;10;0
2216397;7;0
2223444;4;0
2223444;10;0
2216398;2;1
2210139;4;0
2205585;1;0
2225820;1;0
2212707;9;0
2207616;2;1
2222683;7;0
2222683;7;0
2200698;4;0
2192425;3;0
2191387;4;0
2192425;4;0
2197506;1;0
2212112;9;0
2216874;9;0
2184016;4;0
2213039;1;0
2184101;6;0
2197684;3;0
2206624;4;0
2206624;3;0
2191216;6;0
2224226;6;0
2193163;4;0
2190975;11;0
2219277;7;0
2185948;1;1
2185268;7;0
2201993;4;0
2184103;2;1
2184103;3;0
2204084;7;0
2210470;4;0
2187786;2;1
2195586;3;0
2220728;9;0
2220728;3;0
2216048;4;0
2216470;4;0
2188999;7;0
2188999;3;0
2197370;9;0
2226156;4;0
2226156;3;0
2216476;3;0
2216875;7;0
2195917;1;1
2213636;4;0
2213176;6;0
2200384;5;1
2205780;5;0
2213176;3;0
2185765;3;0
2195406;3;0
2183182;4;0
2189785;7;0
2189785;3;0
2183182;8;0
2194062;3;0
2194418;4;0
2194239;1;0
2203564;3;0
2194239;9;0
2189729;6;0
2218159;3;0
2191680;2;1
2209580;4;0
2191680;7;0
2210995;3;0
2195991;4;0
2199397;1;0
2209580;3;0
2203090;3;0
2183021;4;0
2191925;7;0
2191925;10;0
2215384;9;0
2223276;1;1
2221333;2;1
2191381;2;1
2187615;3;0
2210278;10;0
2183153;3;0
2216783;2;0
2188065;8;0
2205570;2;1
2218315;1;0
2215490;4;0
2203088;3;0
2204026;7;0
2223161;7;0
2212479;3;0
2182911;1;0
2199712;4;0
2215941;4;0
2215941;9;0
2215939;3;0
2220729;3;0
2218613;2;1
2196281;5;1
2182933;5;1
2210997;4;0
2204359;3;0
2213453;4;0
2187767;7;0
2214015;1;0
2225786;6;0
2225786;4;0
2201938;4;0
2196471;1;0
2188152;3;0
2212819;4;0
2199131;1;0
2217319;3;0
2218836;2;1
2212822;2;1
2197281;6;0
2200558;5;0
2192149;5;1
2200558;4;0
2215659;4;0
2193357;1;0
2200165;1;0
2223405;10;0
2214238;3;0
2215971;1;0
2191727;1;0
2201255;4;0
2201255;2;1
2193261;7;0
2211353;9;0
2215971;6;0
2204358;7;0
2210976;4;0
2191626;1;0
2191626;4;0
2195513;4;0
2208633;3;0
2215067;3;0
2185076;3;0
2225160;4;0
2194651;4;0
2225874;7;0
2193928;4;0
2187808;7;0
2187808;1;0
2187808;6;0
2214879;3;0
2196347;6;0
2191917;2;1
2201710;4;0
2211517;3;0
2201711;2;1
2206437;9;0
2206437;1;0
2206437;6;0
2193642;4;0
2210456;10;0
2225302;3;0
2210456;3;0
2190193;4;0
2193659;2;1
2194508;1;0
2213999;4;0
2213999;3;0
2218490;3;0
2213999;1;0
2213152;1;0
2203708;4;0
2210559;2;1
2187812;7;0
2187813;4;0
2218328;2;1
2220928;2;1
2190557;10;0
2212207;3;0
2214403;2;1
2194708;4;0
2202150;7;0
2225457;1;0
2221014;3;0
2192936;3;0
2186961;3;0
2217653;4;0
2217653;3;0
3182087;3;0
3160258;10;0
3165152;4;0
3168223;5;0
3187256;4;0
3162424;10;0
3173864;7;0
3157990;7;0
3191169;7;0
3178069;3;0
3176911;3;0
3176911;11;0
3154509;7;0
3159085;4;0
3155301;3;0
3166402;3;0
3196132;5;0
3165432;1;0
3166402;7;0
3166666;4;0
3186307;3;0
3172092;9;0
3165836;1;0
3192082;4;0
3159641;4;0
3159641;5;0
3195614;4;0
3166897;2;1
3192393;3;0
3181586;7;1
3161145;4;0
3172200;10;0
3172091;4;0
3168261;1;1
3168261;5;0
3160933;4;0
3165320;4;0
3194038;6;0
3167698;4;0
3183965;6;0
3195613;4;0
3184112;3;0
3187350;5;0
3159397;3;0
3157396;3;0
3156375;4;0
3192766;6;0
3181678;3;0
3156610;4;0
3190966;4;0
3156713;7;1
3188495;7;1
3190631;7;0
3190631;4;0
3191076;4;0
3154580;4;0
3175777;7;0
3172437;2;1
3183163;3;0
3164001;3;0
3174700;7;1
3163644;4;0
3187573;2;1
3167588;6;0
3187571;7;0
3181413;2;1
3161892;2;1
3177722;3;0
3161777;7;0
3154189;3;0
3162617;9;0
3169265;2;1
3175195;3;0
3165260;5;1
3169261;3;0
3161451;3;0
3174699;4;0
3176491;10;0
3159084;4;0
3175943;7;0
3186601;2;1
3154561;2;1
3186605;2;1
3156939;1;0
3170778;4;0
3166619;4;0
3166619;3;0
3193136;3;0
3170778;3;0
3155110;3;0
3166178;4;0
3190394;11;0
3170514;3;0
3191889;4;0
3187706;6;0
3165727;4;0
3181864;5;1
3164931;3;0
3196603;3;0
3169278;10;0
3162729;3;0
3188238;3;0
3166211;4;0
3183539;4;0
3154693;1;0
3188239;7;1
3156943;3;0
3156936;1;0
3160956;2;1
3165867;9;0
3178056;7;1
3197828;7;1
3181329;7;0
3157431;4;0
3185733;10;0
3166681;4;0
3182819;2;1
3167917;6;0
3155494;2;1
3190892;2;1
3176633;3;0
3176633;2;1
3176487;10;0
3156596;2;1
3180730;2;1
3194543;3;0
3179261;3;0
3171141;4;0
3171141;2;1
3167326;2;1
3177402;7;1
3177402;1;0
3194986;3;0
3176495;5;0
3168962;1;1
3168962;4;0
3197038;9;0
3186098;3;0
3172823;4;0
3172823;11;0
3194396;4;0
3187228;2;1
3190570;1;0
3180633;6;0
3194459;7;0
3187228;4;0
3170216;1;0
3191173;4;0
3168966;1;0
3182113;11;0
3182113;7;1
3182975;2;1
3157175;2;1
3196350;2;1
3163976;4;0
3195593;4;0
3188219;9;0
3195591;1;0
3181135;2;1
3156079;3;0
3185354;3;0
3174334;2;1
3173402;3;0
3158621;1;0
3169037;3;0
3179262;3;0
3179409;10;0
3188644;10;0
3181254;4;0
3177333;2;1
3193193;2;1
3174894;2;1
3169970;6;0
3174165;8;0
3180359;3;0
3195829;3;0
3182477;10;0
3182575;3;0
3154408;3;0
3155201;4;0
3186534;5;0
3182477;7;0
3182477;3;0
3173820;3;0
3186684;10;0
3174569;10;0
3157477;2;1
3171982;4;0
3167457;7;1
3157475;3;0
3158732;4;0
3157475;5;0
3194070;3;0
3194070;2;1
3176186;3;0
3188758;4;0
3176186;11;0
3192403;4;0
3171654;7;1
3171654;3;0
3171654;4;0
3190369;3;0
3156706;3;0
3175860;4;0
3171379;4;0
3155633;6;0
3174259;1;0
3181262;10;0
3195200;9;0
3159634;5;0
3169601;6;0
3166777;6;0
3181262;1;0
3195694;6;0
3195694;3;0
3188781;9;0
3195694;4;0
3188781;3;0
3164548;3;0
3185514;3;0
3168305;4;0
3187452;7;0
3192541;10;0
3184966;4;0
3190039;3;0
3188220;6;0
3190039;2;1
3169325;9;0
3169325;2;1
3193549;4;0
3178160;6;0
3186520;1;0
3197258;7;0
3178160;2;1
3186521;2;1
3175141;9;0
3188569;7;0
3188378;2;1
3188607;2;1
3154599;3;0
3158258;10;0
3169219;2;1
3175721;4;0
3184967;4;0
3175713;2;1
3175719;4;0
3180461;7;0
3188912;10;0
3185055;6;0
3159492;3;0
3176497;8;0
3193120;2;1
3196861;10;0
3197959;7;1
3197427;2;1
3197427;3;0
3197427;4;0
3169642;2;1
3197352;7;0
3173817;2;1
3173817;3;0
3177405;5;1
3158561;4;0
3158360;7;1
3176679;7;1
3164847;1;0
3175213;6;0
3181670;7;0
3183621;4;0
3184077;4;0
3184649;5;0
3161237;1;0
3161237;1;0
3179509;9;0
3187052;4;0
3160489;2;1
3158015;7;1
3173902;7;1
3177946;10;0
3159806;5;0
3175365;3;0
3161187;4;0
3193778;1;0
3195810;2;1
3186469;3;0
3162194;2;1
3177082;10;0
3161192;2;1
3177350;3;0
3195471;10;0
3186715;2;1
3186715;3;0
3177058;3;0
3159200;7;0
1221869;4;0
1214669;1;1
1203771;1;0
1216606;3;0
1209056;10;0
1232532;7;1
1225026;4;0
1205037;7;0
1221741;3;0
1208088;2;1
1213295;3;0
1199657;10;0
1207104;7;0
1207105;3;0
1213769;2;1
1213769;9;0
1229171;2;1
1230209;1;0
1226158;9;0
1213915;7;0
1213915;8;0
1237621;2;1
1210328;1;0
1236465;2;0
1225976;1;0
1223139;3;0
1228519;6;0
1216030;5;1
1231833;3;0
1209897;3;0
1209897;2;1
1235338;3;0
1240438;4;0
1202920;3;0
1197920;7;0
1216237;4;0
1214332;3;0
1204833;4;0
1209715;1;0
1224568;1;0
1224568;6;0
1214947;6;0
1202122;4;0
1224568;4;0
1237003;7;0
1235023;3;0
1235023;9;0
1237517;3;0
1202401;2;1
1239224;3;0
1217483;4;0
1199717;3;0
1233905;2;1
1197616;1;0
1214155;3;0
1238119;1;0
1197616;3;0
1210307;9;0
1241325;4;0
1199093;4;0
1225874;9;0
1219074;2;1
1225874;7;0
1197482;1;0
1212636;3;0
1212081;4;0
1218088;6;0
1218085;1;0
1202921;6;0
1197482;4;0
1239074;10;0
1239074;3;0
1199716;1;1
1209361;4;0
1237201;1;0
1199716;5;0
1228002;4;0
1233074;4;0
1235554;2;1
1240366;1;1
1234075;1;0
1209926;3;0
1209929;5;1
1224948;5;1
1223599;3;0
1212629;1;0
1200193;4;0
1233963;10;0
1238067;4;0
1226874;1;0
1226874;7;0
1227345;4;0
1202637;3;0
1216369;3;0
1224774;4;0
1226344;4;0
1231179;1;0
1237814;3;0
1231179;3;0
1222964;4;0
1211699;6;0
1211756;3;0
1233052;2;1
1231144;7;0
1226744;3;0
1240685;2;1
1241113;4;0
1240685;10;0
1241113;1;0
1226742;1;0
1237434;1;0
1200288;10;0
1219622;3;0
1198234;7;0
1234442;3;0
1211966;3;0
1211966;2;1
1228325;9;0
1229675;5;0
1202164;5;0
1211114;5;1
1226269;3;0
1238493;4;0
1210849;3;0
1225025;4;0
1208215;4;0
1208215;1;0
1235221;3;0
1204235;5;0
1235221;9;0
1208215;9;0
1239593;1;0
1233053;3;0
1233053;9;0
1222725;1;0
1226615;10;0
1206094;6;0
1202877;2;1
1202589;4;0
1202589;10;0
1204853;7;0
1231660;1;0
1222614;4;0
1213866;2;1
1222615;4;0
1236500;9;0
1236500;7;0
1209601;7;0
1228088;4;0
1228088;9;0
1228088;2;1
1199560;2;1
1236051;7;1
1236051;2;1
1208248;3;0
1232123;3;0
1223314;7;1
1214143;5;0
1203012;3;0
1213836;1;0
1223848;5;0
1227407;6;0
1237810;3;0
1224806;7;0
1213836;3;0
1205890;3;0
1228903;9;0
1220689;3;0
1220689;2;1
1226368;3;0
1204163;7;0
1226368;7;0
1201794;3;0
1204163;4;0
1236001;4;0
1228903;6;0
1204161;5;0
1219926;3;0
1216430;7;0
1219033;3;0
1214956;3;0
1218444;3;0
1214956;4;0
1201606;1;0
1206891;9;0
1227325;9;0
1235746;3;0
1233869;10;0
1240130;1;0
1234366;3;0
1233349;10;0
1225933;4;0
1214194;10;0
1234984;4;0
1234984;3;0
1219051;5;1
1206931;9;0
1206931;6;0
1222842;3;0
1206133;2;1
1209363;9;0
1211193;9;0
1215126;6;0
1211193;1;0
1201967;1;0
1199226;3;0
1201427;7;1
1232621;4;0
1208213;7;0
1240884;8;0
1240884;7;1
1213851;4;0
1200304;7;1
1213851;7;1
1217724;7;1
1222523;10;0
1220723;9;0
1220723;4;0
1241408;3;0
1208236;4;0
1214356;1;0
1214356;3;0
1214356;7;1
1223649;4;0
1217853;3;0
1217853;7;0
1219490;1;0
1229645;10;0
1215714;10;0
1197013;3;0
1215902;3;0
1233513;2;1
1215902;4;0
1199204;10;0
1236180;4;0
1216013;7;0
1234367;2;1
1202766;1;0
1234367;4;0
1233492;1;1
1233927;2;1
1233924;3;0
1226267;4;0
1208408;3;0
1219412;1;0
1233017;10;0
1221136;3;0
1233904;10;0
1212992;3;0
1212992;4;0
1221524;3;0
1214380;4;0
1212963;3;0
1219258;4;0
1225102;4;0
1224915;6;0
1226218;2;1
1200177;4;0
1200177;3;0
1233926;3;0
1236633;10;0
1236633;3;0
1233926;4;0
1233486;9;0
1206667;2;1
1206667;10;0
1211971;7;0
1212068;4;0
1212068;1;0
1226936;4;0
1202192;3;0
1204840;4;0
1226936;1;0
1231821;4;0
1231821;1;0
1231821;3;0
1199247;4;0
1239521;2;1
1221227;6;0
1203506;5;0
1203927;1;0
1240063;3;0
1207846;3;0
1234177;1;0
1210315;4;0
1226304;7;0
1226296;4;0
1220718;5;0
1236726;6;0
1229969;4;0
1232146;7;1
1234885;7;0
1234885;4;0
1235039;10;0
1204275;10;0
1218939;2;1
1236059;4;0
1236059;1;0
1237006;3;0
1220324;2;1
1237998;4;0
1220327;9;0
1220324;3;0
1221796;2;1
1221795;4;0
1223594;1;0
1223596;6;0
1237865;3;0
1199327;4;0
1199327;7;0
535151;3;0
561904;7;0
544918;3;0
544918;4;0
548439;3;0
556858;3;0
567868;7;0
535042;1;0
535097;3;0
544823;1;0
566362;4;0
565451;10;0
560192;11;0
522942;2;1
557374;3;0
563582;4;0
542394;10;0
541216;2;1
568279;7;1
541874;4;0
547342;4;0
561381;4;0
522848;1;0
544903;3;0
559108;4;0
545759;4;0
527773;11;0
527766;6;0
559688;7;0
567523;4;0
567523;3;0
550706;1;0
548377;4;0
563764;3;0
529803;2;1
534237;2;1
529014;3;0
526003;5;1
534705;3;0
531761;1;0
538168;1;0
536712;6;0
566409;2;1
566409;4;0
520670;4;0
538341;2;1
561205;10;0
563120;7;0
557860;3;0
541039;3;0
555618;7;0
558761;9;0
535823;9;0
535823;7;0
558761;4;0
524498;1;0
545876;3;0
